0:11:a6	Sypixx Networks
0:11:a7	Infilco Degremont Inc.
0:11:a8	Quest Technologies
0:11:a9	Moimstone Co., Ltd
0:11:aa	Uniclass Technology, Co., Ltd
0:11:ab	Trustable Technology Co.,Ltd.
0:11:ac	Simtec Electronics
0:11:ad	Shanghai Ruijie Technology
0:11:ae	Motorola BCS
0:11:af	Medialink-i,Inc
0:11:b	Franklin Technology Systems
0:11:b0	Fortelink Inc.
0:11:b1	Blueexpert Technology Corp.
0:11:b2	2001 Technology Inc.
0:11:b3	Yoshimiya Co.,Ltd.
0:11:b4	Westermo Teleindustri AB
0:11:b5	Shenzhen Powercom Co.,Ltd
0:11:b6	Open Systems International
0:11:b7	Melexis Nederland B.V.
0:11:b8	Liebherr - Elektronik GmbH
0:11:b9	Inner Range Pty. Ltd.
0:11:ba	Elexol Pty Ltd
0:11:bb	Cisco Systems
0:11:bc	Cisco Systems
0:11:bd	Bombardier Transportation
0:11:be	AGP Telecom Co. Ltd
0:11:bf	Aesys S.p.A.
0:11:c	Atmark Techno, Inc.
0:11:c0	Aday Technology Inc
0:11:c1	4P Mobile Data Processing
0:11:c2	United Fiber Optic Communication
0:11:c3	Transceiving System Technology Corporation
0:11:c4	Terminales de Telecomunicacion Terrestre, S.L.
0:11:c5	Ten Technology
0:11:c6	Seagate Technology LLC
0:11:c7	Raymarine Group Ltd.
0:11:c8	Powercom Co., Ltd.
0:11:c9	MTT Corporation
0:11:ca	Long Range Systems, Inc.
0:11:cb	Jacobsons RKH AB
0:11:cc	Guangzhou Jinpeng Group Co.,Ltd.
0:11:cd	Axsun Technologies
0:11:ce	Ubisense Limited
0:11:cf	Thrane & Thrane A/S
0:11:d	Sanblaze Technology, Inc.
0:11:d0	Tandberg Data ASA
0:11:d1	Soft Imaging System GmbH
0:11:d2	Perception Digital Ltd
0:11:d3	Nextgentel Holding ASA
0:11:d4	Netenrich, Inc
0:11:d5	Hangzhou Sunyard System Engineering Co.,Ltd.
0:11:d6	Handera, Inc.
0:11:d7	Ewerks Inc
0:11:d8	Asustek Computer Inc.
0:11:d9	Tivo
0:11:da	Vivaas Technology Inc.
0:11:db	Land-Cellular Corporation
0:11:dc	Glunz & Jensen
0:11:dd	Fromus Tec. Co., Ltd.
0:11:de	Eurilogic
0:11:df	Arecont Systems
0:11:e	Tsurusaki Sealand Transportation Co. Ltd.
0:11:e0	U-Media Communications, Inc.
0:11:e1	Beko Electronics Co.
0:11:e2	Hua Jung Components Co., Ltd.
0:11:e3	Broadband Access Products
0:11:e4	Danelec Electronics A/S
0:11:e5	Kcodes Corporation
0:11:e6	Scientific Atlanta
0:11:e7	Worldsat - Texas de France
0:11:e8	Tixi.Com
0:11:e9	Starnex Co., Ltd.
0:11:ea	Iwics Inc.
0:11:eb	Innovative Integration
0:11:ec	Avix Inc.
0:11:ed	802 Global
0:11:ee	Estari, Inc.
0:11:ef	Conitec Datensysteme GmbH
0:11:f	Netplat,Inc.
0:11:f0	Wideful Limited
0:11:f1	Qinetiq Ltd
0:11:f2	Institute of Network Technologies
0:11:f3	Gavitec AG- Mobile Digit
0:11:f4	Woori-net
0:11:f5	Askey Computer Corp.
0:11:f6	Asia Pacific Microsystems , Inc.
0:11:f7	Shenzhen Forward Industry Co., Ltd
0:11:f8	Airaya Corp
0:11:f9	Nortel Networks
0:11:fa	Rane Corporation
0:11:fb	Heidelberg Engineering GmbH
0:11:fc	Harting Electric GmbH & Co.KG
0:11:fd	Korg Inc.
0:11:fe	Keiyo System Research, Inc.
0:11:ff	Digitro Tecnologia Ltda
0:12:0	Cisco
0:12:1	Cisco
0:12:10	Wideray Corp
0:12:11	Protechna Herbst GmbH & Co. KG
0:12:12	Plus Vision Corporation
0:12:13	Metrohm AG
0:12:14	Koenig & Bauer AG
0:12:15	Istor Networks, Inc.
0:12:16	ICP Internet Communication Payment AG
0:12:17	Cisco-Linksys, LLC
0:12:18	Aruze Corporation
0:12:19	Ahead Communication Systems Inc
0:12:2	Audio International Inc.
0:12:3	Activ Networks
0:12:4	u10 Networks, Inc.
0:12:5	Terrasat Communications, Inc.
0:12:6	Iquest (NZ) Ltd
0:12:7	Head Strong International Limited
0:12:8	Gantner Electronic GmbH
0:12:9	Fastrax Ltd
0:12:a	Emerson Electric GmbH & Co. OHG
0:12:b	Chinasys Technologies Limited
0:12:c	CE-Infosys Pte Ltd
0:12:d	Advanced Telecommunication Technologies, Inc.
0:12:e	Abocom
0:12:f	Ieee 802.3
0:17:0	Kabel
0:1:0	Equip'Trans
0:1:1	Private
0:1:10	Gotham Networks
0:1:11	Idigm Inc.
0:1:12	Shark Multimedia Inc.
0:1:13	Olympus Corporation
0:1:14	Kanda Tsushin Kogyo Co., Ltd.
0:1:15	Extratech Corporation
0:1:16	Netspect Technologies, Inc.
0:1:17	Canal
0:1:18	EZ Digital Co., Ltd.
0:1:19	Action Controls Pty. Ltd.
0:1:1a	EEH Datalink GmbH
0:1:1b	Unizone Technologies, Inc.
0:1:1c	Universal Talkware Corporation
0:1:1d	Centillium Communications
0:1:1e	Precidia Technologies, Inc.
0:1:1f	RC Networks, Inc.
0:1:2	3com Corporation [BBN (Bolt Beranek and Newman, Inc.); internal usage (not registered)]
0:1:20	Oscilloquartz S.A.
0:1:21	Watchguard Technologies, Inc.
0:1:22	Trend Communications, Ltd.
0:1:23	Digital Electronics Corp.
0:1:24	Acer Incorporated
0:1:25	Yaesu Musen Co., Ltd.
0:1:26	PAC Labs
0:1:27	The Open Group Limited
0:1:28	Enjoyweb, Inc.
0:1:29	DFI Inc.
0:1:2a	Telematica Sistems Inteligente
0:1:2b	Telenet Co., Ltd.
0:1:2c	Aravox Technologies, Inc.
0:1:2d	Komodo Technology
0:1:2e	PC Partner Ltd.
0:1:2f	Twinhead International Corp
0:1:3	3com Corporation
0:1:30	Extreme Networks
0:1:31	Detection Systems, Inc.
0:1:32	Dranetz - BMI
0:1:33	Kyowa Electronic Instruments C
0:1:34	SIG Positec Systems AG
0:1:35	KDC Corp.
0:1:36	Cybertan Technology, Inc.
0:1:37	IT Farm Corporation
0:1:38	Xavi Technologies Corp.
0:1:39	Point Multimedia Systems
0:1:3a	Shelcad Communications, Ltd.
0:1:3b	BNA Systems
0:1:3c	TIW Systems
0:1:3d	Riscstation Ltd.
0:1:3e	Ascom Tateco AB
0:1:3f	Neighbor World Co., Ltd.
0:1:4	Dvico Co., Ltd.
0:1:40	Sendtek Corporation
0:1:41	Cable Print
0:1:42	Cisco Systems, Inc.
0:1:43	Cisco Systems, Inc. [IEEE 802]
0:1:44	Cereva Networks, Inc.
0:1:45	Winsystems, Inc.
0:1:46	Tesco Controls, Inc.
0:1:47	Zhone Technologies
0:1:48	X-Traweb Inc.
0:1:49	T.D.T. Transfer Data Test GmbH
0:1:4a	Sony Corporation
0:1:4b	Ennovate Networks, Inc.
0:1:4c	Berkeley Process Control
0:1:4d	Shin Kin Enterprises Co., Ltd
0:1:4e	WIN Enterprises, Inc.
0:1:4f	Luminous Networks, Inc.
0:1:5	Beckhoff GmbH
0:1:50	Gilat Communications, Ltd. [Megahertz (now 3com) modem]
0:1:51	Ensemble Communications
0:1:52	Chromatek Inc.
0:1:53	Archtek Telecom Corporation
0:1:54	G3M Corporation
0:1:55	Promise Technology, Inc.
0:1:56	Firewiredirect.Com, Inc.
0:1:57	Syswave Co., Ltd
0:1:58	Electro Industries/Gauge Tech
0:1:59	S1 Corporation
0:1:5a	Digital Video Broadcasting
0:1:5b	Italtel S.p.A/RF-UP-I
0:1:5c	Cadant Inc.
0:1:5d	Sun Microsystems, Inc
0:1:5e	Best Technology Co., Ltd.
0:1:5f	Digital Design GmbH
0:1:6	Tews Datentechnik GmbH
0:1:60	Elmex Co., Ltd.
0:1:61	Meta Machine Technology
0:1:62	Cygnet Technologies, Inc.
0:1:63	Cisco Systems, Inc. [NDC (National Datacomm Corporation)]
0:1:64	Cisco Systems, Inc.
0:1:65	Airswitch Corporation
0:1:66	TC Group A/S
0:1:67	Hioki E.E. Corporation
0:1:68	Vitana Corporation [W&G (Wandel & Goltermann); [incorrect according to W&G]]
0:1:69	Celestix Networks Pte Ltd.
0:1:6a	Alitec
0:1:6b	Lightchip, Inc.
0:1:6c	Foxconn
0:1:6d	Carriercomm Inc.
0:1:6e	Conklin Corporation
0:1:6f	Haitai Electronics Co., Ltd.
0:1:7	Leiser GmbH
0:1:70	ESE Embedded System Engineer'g
0:1:71	Allied Data Technologies
0:1:72	Technoland Co., Ltd.
0:1:73	JNI Corporation
0:1:74	Cyberoptics Corporation
0:1:75	Radiant Communications Corp.
0:1:76	Orient Silver Enterprises
0:1:77	Edsl
0:1:78	Margi Systems, Inc.
0:1:79	Wireless Technology, Inc.
0:1:7a	Chengdu Maipu Electric Industrial Co., Ltd.
0:1:7b	Heidelberger Druckmaschinen AG
0:1:7c	AG-E GmbH
0:1:7d	Thermoquest
0:1:7e	Adtek System Science Co., Ltd.
0:1:7f	Experience Music Project
0:1:8	Avlab Technology, Inc.
0:1:80	Aopen, Inc.
0:1:81	Nortel Networks
0:1:82	Dica Technologies AG
0:1:83	Anite Telecoms
0:1:84	Sieb & Meyer AG
0:1:85	Aloka Co., Ltd.
0:1:86	Disch GmbH
0:1:87	I2se GmbH
0:1:88	Lxco Technologies ag
0:1:89	Refraction Technology, Inc.
0:1:8a	ROI Computer AG
0:1:8b	Netlinks Co., Ltd.
0:1:8c	Mega Vision
0:1:8d	Audesi Technologies
0:1:8e	Logitec Corporation
0:1:8f	Kenetec, Inc.
0:1:9	Nagano Japan Radio Co., Ltd.
0:1:90	SMK-M
0:1:91	Syred Data Systems
0:1:92	Texas Digital Systems
0:1:93	Hanbyul Telecom Co., Ltd.
0:1:94	Capital Equipment Corporation
0:1:95	Sena Technologies, Inc.
0:1:96	Cisco Systems, Inc.
0:1:97	Cisco Systems, Inc.
0:1:98	Darim Vision
0:1:99	Heisei Electronics
0:1:9a	Leunig GmbH
0:1:9b	Kyoto Microcomputer Co., Ltd.
0:1:9c	JDS Uniphase Inc.
0:1:9d	E-Control Systems, Inc.
0:1:9e	ESS Technology, Inc.
0:1:9f	Phonex Broadband
0:1:a	CIS Technology Inc.
0:1:a0	Infinilink Corporation
0:1:a1	Mag-Tek, Inc.
0:1:a2	Logical Co., Ltd.
0:1:a3	Genesys Logic, Inc.
0:1:a4	Microlink Corporation
0:1:a5	Nextcomm, Inc.
0:1:a6	Scientific-Atlanta Arcodan A/S
0:1:a7	Unex Technology Corporation
0:1:a8	Welltech Computer Co., Ltd.
0:1:a9	BMW AG
0:1:aa	Airspan Communications, Ltd.
0:1:ab	Main Street Networks
0:1:ac	Sitara Networks, Inc.
0:1:ad	Coach Master International d.b.a. CMI Worldwide, Inc.
0:1:ae	Trex Enterprises
0:1:af	Motorola Computer Group
0:1:b	Space Cyberlink, Inc.
0:1:b0	Fulltek Technology Co., Ltd.
0:1:b1	General Bandwidth
0:1:b2	Digital Processing Systems, Inc.
0:1:b3	Precision Electronic Manufacturing
0:1:b4	Wayport, Inc.
0:1:b5	Turin Networks, Inc.
0:1:b6	Saejin T&M Co., Ltd.
0:1:b7	Centos, Inc.
0:1:b8	Netsensity, Inc.
0:1:b9	SKF Condition Monitoring
0:1:ba	IC-Net, Inc.
0:1:bb	Frequentis
0:1:bc	Brains Corporation
0:1:bd	Peterson Electro-Musical Products, Inc.
0:1:be	Gigalink Co., Ltd.
0:1:bf	Teleforce Co., Ltd.
0:1:c	System Talks Inc.
0:1:c0	Compulab, Ltd.
0:1:c1	Vitesse Semiconductor Corporation
0:1:c2	ARK Research Corp.
0:1:c3	Acromag, Inc.
0:1:c4	Neowave, Inc.
0:1:c5	Simpler Networks
0:1:c6	Quarry Technologies
0:1:c7	Cisco Systems, Inc.
0:1:c8	Conrad Corp. [Thomas Conrad Corp.]
0:1:c9	Cisco Systems, Inc.
0:1:ca	Geocast Network Systems, Inc.
0:1:cb	EVR
0:1:cc	Japan Total Design Communication Co., Ltd.
0:1:cd	Artem
0:1:ce	Custom Micro Products, Ltd.
0:1:cf	Alpha Data Parallel Systems, Ltd.
0:1:d	Coreco, Inc.
0:1:d0	Vitalpoint, Inc.
0:1:d1	Conet Communications, Inc.
0:1:d2	Macpower Peripherals, Ltd.
0:1:d3	Paxcomm, Inc.
0:1:d4	Leisure Time, Inc.
0:1:d5	Haedong Info & Comm Co., Ltd
0:1:d6	MAN Roland Druckmaschinen AG
0:1:d7	F5 Networks, Inc.
0:1:d8	Teltronics, Inc.
0:1:d9	Sigma, Inc.
0:1:da	Wincomm Corporation
0:1:db	Freecom Technologies GmbH
0:1:dc	Activetelco
0:1:dd	Avail Networks
0:1:de	Trango Systems, Inc.
0:1:df	Isdn Communications, Ltd.
0:1:e	Bri-Link Technologies Co., Ltd
0:1:e0	Fast Systems, Inc.
0:1:e1	Kinpo Electronics, Inc.
0:1:e2	Ando Electric Corporation
0:1:e3	Siemens AG
0:1:e4	Sitera, Inc.
0:1:e5	Supernet, Inc.
0:1:e6	Hewlett-Packard Company
0:1:e7	Hewlett-Packard Company
0:1:e8	Force10 Networks, Inc.
0:1:e9	Litton Marine Systems B.V.
0:1:ea	Cirilium Corp.
0:1:eb	C-Com Corporation
0:1:ec	Ericsson Group
0:1:ed	Seta Corp.
0:1:ee	Comtrol Europe, Ltd.
0:1:ef	Camtel Technology Corp.
0:1:f	Nishan Systems, Inc.
0:1:f0	Tridium, Inc.
0:1:f1	Innovative Concepts, Inc.
0:1:f2	Mark of the Unicorn, Inc.
0:1:f3	QPS, Inc.
0:1:f4	Enterasys Networks
0:1:f5	Erim S.A.
0:1:f6	Association of Musical Electronics Industry
0:1:f7	Image Display Systems, Inc.
0:1:f8	Adherent Systems, Ltd.
0:1:f9	Teraglobal Communications Corp.
0:1:fa	Horoscas [Compaq (Page Marq printers)]
0:1:fb	Dotop Technology, Inc.
0:1:fc	Keyence Corporation
0:1:fd	Digital Voice Systems, Inc.
0:1:fe	Digital Equipment Corporation
0:1:ff	Data Direct Networks, Inc.
0:1c:7c	Perq Systems Corporation
0:20:0	Lexmark International, Inc. [Lexmark (Print Server)]
0:20:1	DSP Solutions, Inc.
0:20:10	Jeol System Technology Co. Ltd
0:20:11	Canopus Co., Ltd.
0:20:12	Camtronics Medical Systems
0:20:13	Diversified Technology, Inc.
0:20:14	Global View Co., Ltd.
0:20:15	Actis Computer SA
0:20:16	Showa Electric Wire & Cable Co
0:20:17	Orbotech
0:20:18	CIS Technology Inc. [Realtek]
0:20:19	Ohler GmbH
0:20:1a	MRV Communications, Inc. [Nbase]
0:20:1b	Northern Telecom/Network
0:20:1c	Excel, Inc.
0:20:1d	Katana Products
0:20:1e	Netquest Corporation
0:20:1f	Best Power Technology, Inc.
0:20:2	Seritech Enterprise Co., Ltd.
0:20:20	Megatron Computer Industries Pty, Ltd.
0:20:21	Algorithms Software PVT. Ltd.
0:20:22	Teknique, Inc.
0:20:23	T.C. Technologies Pty. Ltd
0:20:24	Pacific Communication Sciences
0:20:25	Control Technology, Inc. [Control Technology Inc (Industrial Controls and Network Interfaces)]
0:20:26	Amkly Systems, Inc.
0:20:27	Ming Fortune Industry Co., Ltd
0:20:28	West EGG Systems, Inc. [Bloomberg]
0:20:29	Teleprocessing Products, Inc. [Tele Processing CSU/DSU (now owned by ADC/Kentrox)]
0:20:2a	N.V. Dzine
0:20:2b	Advanced Telecommunications Modules, Ltd. [ATML (Advanced Telecommunications Modules, Ltd.)]
0:20:2c	Welltronix Co., Ltd.
0:20:2d	Taiyo Corporation
0:20:2e	Daystar Digital
0:20:2f	Zeta Communications, Ltd.
0:20:3	Pixel Power Ltd.
0:20:30	Analog & Digital Systems
0:20:31	Ertec GmbH
0:20:32	Alcatel Taisel
0:20:33	Synapse Technologies, Inc.
0:20:34	Rotec Industrieautomation GmbH
0:20:35	IBM Corporation [IBM (International Business Machines); mainframes, Etherjet printers]
0:20:36	BMC Software
0:20:37	Seagate Technology
0:20:38	VME Microsystems International Corporation
0:20:39	Scinets
0:20:3a	Digital Bi0metrics Inc.
0:20:3b	Wisdm Ltd.
0:20:3c	Eurotime AB
0:20:3d	Novar Electronics Corporation
0:20:3e	Logican Technologies, Inc.
0:20:3f	Juki Corporation
0:20:4	Yamatake-Honeywell Co., Ltd.
0:20:40	Motorola Broadband Communications Sector
0:20:41	Data Net
0:20:42	Datametrics Corp.
0:20:43	Neuron Company Limited
0:20:44	Genitech Pty Ltd
0:20:45	ION Networks, Inc. [Sol Com Systems Limited]
0:20:46	Ciprico, Inc.
0:20:47	Steinbrecher Corp.
0:20:48	Marconi Communications [Fore Systems Inc]
0:20:49	Comtron, Inc.
0:20:4a	Pronet GmbH
0:20:4b	Autocomputer Co., Ltd.
0:20:4c	Mitron Computer Pte Ltd.
0:20:4d	Inovis GmbH
0:20:4e	Network Security Systems, Inc.
0:20:4f	Deutsche Aerospace AG
0:20:5	Simple Technology [simpletech]
0:20:50	Korea Computer Inc.
0:20:51	Verilink Corporation
0:20:52	Ragula Systems
0:20:53	Huntsville Microsystems, Inc.
0:20:54	Eastern Research, Inc.
0:20:55	Altech Co., Ltd.
0:20:56	Neoproducts
0:20:57	Titze Datentechnik GmbH
0:20:58	Allied Signal Inc.
0:20:59	Miro Computer Products AG
0:20:5a	Computer Identics
0:20:5b	Kentrox, LLC
0:20:5c	Internet Systems of Florida, Inc.
0:20:5d	Nanomatic OY
0:20:5e	Castle Rock, Inc.
0:20:5f	Gammadata Computer GmbH
0:20:6	Garrett Communications, Inc.
0:20:60	Alcatel Italia S.p.A.
0:20:61	Dynatech Communications, Inc.
0:20:62	Scorpion Logic, Ltd.
0:20:63	Wipro Infotech Ltd.
0:20:64	Protec Microsystems, Inc.
0:20:65	Supernet Networking Inc.
0:20:66	General Magic, Inc.
0:20:67	Private [Node Runner Inc]
0:20:68	Isdyne
0:20:69	Isdn Systems Corporation
0:20:6a	Osaka Computer Corp.
0:20:6b	Konica Minolta Holdings, Inc. [Minolta Co., Ltd Network printers]
0:20:6c	Evergreen Technology Corp.
0:20:6d	Data Race, Inc.
0:20:6e	Xact, Inc.
0:20:6f	Flowpoint Corporation
0:20:7	SFA, Inc.
0:20:70	Hynet, Ltd.
0:20:71	IBR GmbH
0:20:72	Worklink Innovations
0:20:73	Fusion Systems Corporation
0:20:74	Sungwoon Systems
0:20:75	Motorola Communication Israel
0:20:76	Reudo Corporation
0:20:77	Kardios Systems Corp.
0:20:78	Runtop, Inc.
0:20:79	Mikron GmbH
0:20:7a	Wise Communications, Inc.
0:20:7b	Intel Corporation
0:20:7c	Autec GmbH
0:20:7d	Advanced Computer Applications
0:20:7e	Finecom Co., Ltd.
0:20:7f	Kyoei Sangyo Co., Ltd.
0:20:8	Cable & Computer Technology
0:20:80	Synergy (UK) Ltd.
0:20:81	Titan Electronics
0:20:82	Oneac Corporation
0:20:83	Presticom Incorporated
0:20:84	OCE Printing Systems, GmbH
0:20:85	Exide Electronics [3COM Super Stack II UPS management module]
0:20:86	Microtech Electronics Limited
0:20:87	Memotec Communications Corp.
0:20:88	Global Village Communication
0:20:89	T3plus Networking, Inc.
0:20:8a	Sonix Communications, Ltd.
0:20:8b	Lapis Technologies, Inc. [Focus Enhancements]
0:20:8c	Galaxy Networks, Inc.
0:20:8d	CMD Technology
0:20:8e	Chevin Software ENG. Ltd.
0:20:8f	ECI Telecom Ltd.
0:20:9	Packard Bell Elec., Inc.
0:20:90	Advanced Compression Technology, Inc.
0:20:91	J125, National Security Agency
0:20:92	Chess Engineering B.V.
0:20:93	Landings Technology Corp.
0:20:94	Cubix Corporation
0:20:95	Riva Electronics
0:20:96	Invensys
0:20:97	Applied Signal Technology
0:20:98	Hectronic AB
0:20:99	BON Electric Co., Ltd.
0:20:9a	The 3DO Company
0:20:9b	Ersat Electronic GmbH
0:20:9c	Primary Access Corp.
0:20:9d	Lippert Automationstechnik
0:20:9e	Brown's Operating System Services, Ltd.
0:20:9f	Mercury Computer Systems, Inc.
0:20:a	Source-Comm Corp.
0:20:a0	OA Laboratory Co., Ltd.
0:20:a1	Dovatron
0:20:a2	Galcom Networking Ltd.
0:20:a3	Divicom Inc.
0:20:a4	Multipoint Networks
0:20:a5	API Engineering [Newer Technology]
0:20:a6	Proxim, Inc.
0:20:a7	Pairgain Technologies, Inc.
0:20:a8	Sast Technology Corp.
0:20:a9	White Horse Industrial
0:20:aa	Digimedia Vision Ltd.
0:20:ab	Micro Industries Corp.
0:20:ac	Interflex Datensysteme GmbH
0:20:ad	Linq Systems
0:20:ae	Ornet Data Communication Tech.
0:20:af	3com Corporation
0:20:b	Octagon Systems Corp.
0:20:b0	Gateway Devices, Inc.
0:20:b1	Comtech Research Inc.
0:20:b2	GKD Gesellschaft Fur Kommunikation Und Datentechnik [CSP (Printline Multiconnectivity converter)]
0:20:b3	Scltec Communications Systems
0:20:b4	Terma Elektronik AS
0:20:b5	Yaskawa Electric Corporation
0:20:b6	Agile Networks, Inc.
0:20:b7	Namaqua Computerware
0:20:b8	Prime Option, Inc.
0:20:b9	Metricom, Inc.
0:20:ba	Center for High Performance
0:20:bb	ZAX Corporation
0:20:bc	Long Reach Networks Pty Ltd
0:20:bd	Niobrara R & D Corporation
0:20:be	LAN Access Corp.
0:20:bf	Aehr Test Systems
0:20:c	Adastra Systems Corp.
0:20:c0	Pulse Electronics, Inc.
0:20:c1	Taiko Electric Works, Ltd.
0:20:c2	Texas Memory Systems, Inc.
0:20:c3	Counter Solutions Ltd.
0:20:c4	Inet,Inc.
0:20:c5	Eagle Technology [Eagle NE2000]
0:20:c6	Nectec
0:20:c7	Akai Professional M.I. Corp.
0:20:c8	Larscom Incorporated
0:20:c9	Victron BV
0:20:ca	Digital Ocean
0:20:cb	Pretec Electronics Corp.
0:20:cc	Digital Services, Ltd.
0:20:cd	Hybrid Networks, Inc.
0:20:ce	Logical Design Group, Inc.
0:20:cf	Test & Measurement Systems Inc
0:20:d	Carl Zeiss
0:20:d0	Versalynx Corporation [Versalynx Corp. "The One Port" terminal server]
0:20:d1	Microcomputer Systems (M) SDN.
0:20:d2	RAD Data Communications, Ltd.
0:20:d3	OST (Ouest Standard Telematiqu [OST (Ouet Standard Telematique)]
0:20:d4	Cabletron - Zeittnet Inc.
0:20:d5	Vipa GmbH
0:20:d6	Breezecom
0:20:d7	Japan Minicomputer Systems Co., Ltd.
0:20:d8	Nortel Networks [Net Wave]
0:20:d9	Panasonic Technologies, Inc./Mieco-US
0:20:da	Xylan Corporation [Xylan]
0:20:db	Xnet Technology, Inc.
0:20:dc	Densitron Taiwan Ltd.
0:20:dd	Cybertec Pty Ltd
0:20:de	Japan Digital Laborat'y Co.Ltd
0:20:df	Kyosan Electric MFG. Co., Ltd.
0:20:e	Satellite Technology Mgmt, Inc
0:20:e0	Actiontec Electronics, Inc. [Pre Max PE-200 (PCMCIA NE2000-clone card, sold by Info Express)]
0:20:e1	Alamar Electronics
0:20:e2	Information Resource Engineering
0:20:e3	MCD Kencom Corporation
0:20:e4	Hsing Tech Enterprise Co., Ltd
0:20:e5	Apex Data, Inc. [Apex Data]
0:20:e6	Lidkoping Machine Tools AB
0:20:e7	B&W Nuclear Service Company
0:20:e8	Datatrek Corporation
0:20:e9	Dantel
0:20:ea	Efficient Networks, Inc.
0:20:eb	Cincinnati Microwave, Inc.
0:20:ec	Techware Systems Corp.
0:20:ed	Giga-Byte Technology Co., Ltd.
0:20:ee	Gtech Corporation
0:20:ef	USC Corporation
0:20:f	Tanbac Co., Ltd.
0:20:f0	Universal Microelectronics Co.
0:20:f1	Altos India Limited
0:20:f2	Sun Microsystems, Inc.
0:20:f3	Raynet Corporation
0:20:f4	Spectrix Corporation
0:20:f5	Pandatel AG
0:20:f6	Net TEK and Karlnet, Inc. [Net Tek & Karlnet Inc]
0:20:f7	Cyberdata
0:20:f8	Carrera Computers, Inc.
0:20:f9	Paralink Networks, Inc.
0:20:fa	GDE Systems, Inc.
0:20:fb	Octel Communications Corp.
0:20:fc	Matrox
0:20:fd	ITV Technologies, Inc.
0:20:fe	Topware Inc. / Grand Computer
0:20:ff	Symmetrical Technologies
0:26:54	3com Corporation
0:2:0	Net & Sys Co., Ltd.
0:2:1	IFM Electronic GmbH
0:2:10	Fenecom
0:2:11	Nature Worldwide Technology Corp.
0:2:12	Sierracom
0:2:13	S.D.E.L.
0:2:14	Dtvro
0:2:15	Cotas Computer Technology A/B
0:2:16	Cisco Systems, Inc. [ESI (Extended Systems, Inc); print servers]
0:2:17	Cisco Systems, Inc.
0:2:18	Advanced Scientific Corp
0:2:19	Paralon Technologies
0:2:1a	Zuma Networks
0:2:1b	Kollmorgen-Servotronix
0:2:1c	Network Elements, Inc.
0:2:1d	Data General Communication Ltd.
0:2:1e	Simtel S.R.L.
0:2:1f	Aculab PLC
0:2:2	Amino Communications, Ltd.
0:2:20	Canon Aptex, Inc.
0:2:21	DSP Application, Ltd.
0:2:22	Chromisys, Inc.
0:2:23	Clicktv
0:2:24	Lantern Communications, Inc.
0:2:25	Certus Technology, Inc.
0:2:26	Xesystems, Inc.
0:2:27	ESD GmbH
0:2:28	Necsom, Ltd.
0:2:29	Adtec Corporation
0:2:2a	Asound Electronic
0:2:2b	Tamura Electric Works, Ltd.
0:2:2c	ABB Bomem, Inc.
0:2:2d	Agere Systems
0:2:2e	Teac Corp. R& D
0:2:2f	P-Cube, Ltd.
0:2:3	Woonsang Telecom, Inc.
0:2:30	Intersoft Electronics
0:2:31	Ingersoll-Rand
0:2:32	Avision, Inc.
0:2:33	Mantra Communications, Inc.
0:2:34	Imperial Technology, Inc.
0:2:35	Paragon Networks International
0:2:36	Init GmbH
0:2:37	Cosmo Research Corp.
0:2:38	Serome Technology, Inc.
0:2:39	Visicom
0:2:3a	ZSK Stickmaschinen GmbH
0:2:3b	Redback Networks
0:2:3c	Creative Technology, Ltd.
0:2:3d	Nuspeed, Inc.
0:2:3e	Selta Telematica S.p.a
0:2:3f	Compal Electronics, Inc.
0:2:4	Bodmann Industries Elektronik GmbH [Novell NE3200]
0:2:40	Seedek Co., Ltd.
0:2:41	Amer.com
0:2:42	Videoframe Systems
0:2:43	Raysis Co., Ltd.
0:2:44	Surecom Technology Co.
0:2:45	Lampus Co, Ltd.
0:2:46	All-Win Tech Co., Ltd.
0:2:47	Great Dragon Information Technology (Group) Co., Ltd.
0:2:48	Pilz GmbH & Co.
0:2:49	Aviv Infocom Co, Ltd.
0:2:4a	Cisco Systems, Inc.
0:2:4b	Cisco Systems, Inc.
0:2:4c	Sibyte, Inc.
0:2:4d	Mannesman Dematic Colby Pty. Ltd.
0:2:4e	Datacard Group
0:2:4f	IPM Datacom S.R.L.
0:2:5	Hitachi Denshi, Ltd. [Hamilton (Sparc Clones)]
0:2:50	Geyser Networks, Inc.
0:2:51	Soma Networks
0:2:52	Carrier Corporation
0:2:53	Televideo, Inc.
0:2:54	Worldgate
0:2:55	IBM Corporation
0:2:56	Alpha Processor, Inc.
0:2:57	Microcom Corp.
0:2:58	Flying Packets Communications
0:2:59	Tsann Kuen China (Shanghai)Enterprise Co., Ltd. IT Group
0:2:5a	Catena Networks
0:2:5b	Cambridge Silicon Radio
0:2:5c	SCI Systems (Kunshan) Co., Ltd.
0:2:5d	Calix Networks
0:2:5e	High Technology Ltd
0:2:5f	Nortel Networks
0:2:6	Telital R&D Denmark A/S
0:2:60	Accordion Networks, Inc.
